Date/Time,roomTemp (deg C),evapTemp (deg C),defroStat,compStat,evapStat
22-05-2024 12:09,-16.9,-36.7,ON,OFF,OFF
22-05-2024 12:32,-3.5,-9,OFF,OFF,ON
22-05-2024 13:01,-15.3,-33.7,OFF,ON,ON
22-05-2024 13:30,-13.4,-34.3,OFF,ON,ON
22-05-2024 13:59,-9.3,-29.9,OFF,ON,ON
22-05-2024 14:28,-10.1,-32.5,OFF,ON,ON
22-05-2024 14:57,-10.5,-32.7,OFF,ON,ON
22-05-2024 15:08,-5.4,-28.1,ON,OFF,OFF
22-05-2024 15:28,5.6,-8.7,OFF,OFF,OFF
22-05-2024 15:31,5.7,-8.8,OFF,OFF,ON
22-05-2024 15:33,-2.1,-9.9,OFF,ON,ON
22-05-2024 17:00,-9.2,-30.9,OFF,ON,ON
22-05-2024 17:29,-10.5,-32.8,OFF,ON,ON
22-05-2024 17:58,-10.1,-32.9,OFF,ON,ON
22-05-2024 18:07,-8.5,-31.8,ON,OFF,OFF
22-05-2024 18:27,4.8,-8.3,OFF,OFF,OFF
22-05-2024 18:30,4.9,-8.5,OFF,OFF,ON
22-05-2024 18:59,-9.7,-31.1,OFF,ON,ON
22-05-2024 19:28,-11.8,-33.4,OFF,ON,ON
22-05-2024 19:57,-13,-34.3,OFF,ON,ON
22-05-2024 20:26,-13.9,-35.1,OFF,ON,ON
22-05-2024 20:55,-14.6,-35.5,OFF,ON,ON
22-05-2024 21:06,-15,-35.6,ON,OFF,OFF
22-05-2024 21:26,-3.3,-8.1,OFF,OFF,OFF
22-05-2024 21:29,-2.2,-8.2,OFF,OFF,ON
22-05-2024 21:31,-7.5,-11.2,OFF,ON,ON
22-05-2024 22:00,-13.3,-33.9,OFF,ON,ON
22-05-2024 22:29,-14.5,-35.4,OFF,ON,ON
22-05-2024 22:58,-13.6,-34.7,OFF,ON,ON
22-05-2024 23:27,-14.3,-35.8,OFF,ON,ON
22-05-2024 23:56,-12.3,-34.1,OFF,ON,ON
23-05-2024 00:05,-13.2,-34.8,ON,OFF,OFF
23-05-2024 00:25,-0.8,-8.5,OFF,OFF,OFF
23-05-2024 00:28,0.6,-8.5,OFF,OFF,ON
23-05-2024 00:30,-6.7,-11.1,OFF,ON,ON
23-05-2024 00:59,-13.3,-33.9,OFF,ON,ON
23-05-2024 01:28,-14.1,-34.8,OFF,ON,ON
23-05-2024 09:02,-11.9,-34.9,ON,OFF,OFF
23-05-2024 09:21,-1.8,-8.5,OFF,OFF,OFF
23-05-2024 09:24,-1.2,-8.6,OFF,OFF,ON
23-05-2024 09:26,-5.6,-13.1,OFF,ON,ON
23-05-2024 09:55,-14.3,-34.2,OFF,ON,ON
23-05-2024 10:24,-14.3,-34.6,OFF,ON,ON
23-05-2024 10:53,-16.2,-36.4,OFF,ON,ON
23-05-2024 11:22,-16.9,-37,OFF,ON,ON
23-05-2024 11:51,-17.5,-37.3,OFF,ON,ON
23-05-2024 12:01,-17.6,-37.4,ON,OFF,OFF
23-05-2024 12:20,-7.3,-8.5,OFF,OFF,OFF
23-05-2024 12:23,-5.7,-8.6,OFF,OFF,ON
23-05-2024 12:25,-8.2,-14.1,OFF,ON,ON
23-05-2024 12:54,-11.9,-32.3,OFF,ON,ON
23-05-2024 13:23,-14.1,-34.6,OFF,ON,ON
23-05-2024 13:52,-15.1,-35.6,OFF,ON,ON
23-05-2024 14:21,-11.2,-33.6,OFF,ON,ON
23-05-2024 14:50,-12,-33.6,OFF,ON,ON
23-05-2024 14:59,-13.3,-34.7,ON,OFF,OFF
23-05-2024 15:19,-4.9,-8.2,OFF,OFF,OFF
23-05-2024 15:22,-2.9,-8.4,OFF,OFF,ON
23-05-2024 15:24,-4.1,-12.9,OFF,ON,ON
23-05-2024 15:53,-10.6,-31.7,OFF,ON,ON
23-05-2024 16:22,-14.2,-34.8,OFF,ON,ON
23-05-2024 16:51,-13.6,-34.3,OFF,ON,ON
23-05-2024 17:20,-12.4,-34.4,OFF,ON,ON
23-05-2024 17:49,-16.1,-35.7,OFF,ON,ON
23-05-2024 18:18,-0.3,-8.4,ON,OFF,OFF
23-05-2024 18:21,-0.6,-8.5,OFF,OFF,ON
23-05-2024 18:23,-6.2,-12.8,OFF,ON,ON
23-05-2024 19:52,-16.6,-36.9,OFF,ON,ON
23-05-2024 20:21,-17.1,-37.3,OFF,ON,ON
23-05-2024 20:50,-17.6,-37.6,OFF,ON,ON
23-05-2024 20:57,-17.6,-37.7,ON,OFF,OFF
23-05-2024 21:17,-7.7,-8.1,OFF,OFF,OFF
23-05-2024 21:20,-6,-8.2,OFF,OFF,ON
23-05-2024 21:22,-9.1,-13.2,OFF,ON,ON
23-05-2024 21:51,-16.4,-35.6,OFF,ON,ON
23-05-2024 22:20,-17.7,-37,OFF,ON,ON
23-05-2024 22:49,-18,-37.6,OFF,ON,ON
23-05-2024 23:18,-16.3,-36.9,OFF,ON,ON
23-05-2024 23:47,-12.8,-34.2,OFF,ON,ON
23-05-2024 23:56,-14.5,-36.1,ON,OFF,OFF
24-05-2024 00:16,-0.6,-8.2,OFF,OFF,OFF
24-05-2024 00:19,-0.3,-8.3,OFF,OFF,ON
24-05-2024 00:21,-5.4,-11.4,OFF,ON,ON
24-05-2024 00:50,-11.4,-32.5,OFF,ON,ON
24-05-2024 01:19,-11.7,-32.6,OFF,ON,ON
24-05-2024 01:48,-15.3,-36.3,OFF,ON,ON
24-05-2024 02:17,-15.9,-36.8,OFF,ON,ON
24-05-2024 02:46,-15.9,-37,OFF,ON,ON
24-05-2024 02:55,-16.2,-37.2,ON,OFF,OFF
24-05-2024 03:15,-0.7,-7.9,OFF,OFF,OFF
24-05-2024 03:18,-0.5,-8,OFF,OFF,ON
24-05-2024 03:47,-14.4,-34.2,OFF,ON,ON
24-05-2024 04:15,-14.3,-35.3,OFF,ON,ON
24-05-2024 04:44,-14.2,-35.6,OFF,ON,ON
24-05-2024 05:13,-5.9,-32.6,OFF,ON,ON
24-05-2024 05:42,-3.8,-33.6,OFF,ON,ON
24-05-2024 05:54,-7.4,-34.7,ON,OFF,OFF
24-05-2024 06:14,8.2,-8.2,OFF,OFF,OFF
24-05-2024 06:17,10.1,-8.3,OFF,OFF,ON
24-05-2024 06:46,-11.5,-32.5,OFF,ON,ON
24-05-2024 07:15,-13.2,-34.4,OFF,ON,ON
24-05-2024 07:44,-13.6,-34.8,OFF,ON,ON
24-05-2024 08:13,-15.5,-36.3,OFF,ON,ON
24-05-2024 08:42,-15.8,-36.3,OFF,ON,ON
24-05-2024 08:53,-16,-36.5,ON,OFF,OFF
24-05-2024 09:13,-0.8,-8.4,OFF,OFF,OFF
24-05-2024 09:18,-5.3,-12.8,OFF,ON,ON
24-05-2024 09:47,-15.1,-34.6,OFF,ON,ON
24-05-2024 10:16,-15.9,-35.7,OFF,ON,ON
24-05-2024 12:12,-0.9,-8.4,OFF,OFF,OFF
24-05-2024 12:15,-0.6,-8.5,OFF,OFF,ON
24-05-2024 12:44,-13.4,-33.5,OFF,ON,ON
24-05-2024 13:13,-15.4,-35.5,OFF,ON,ON
24-05-2024 13:42,-16.2,-36.5,OFF,ON,ON
24-05-2024 14:11,-16.5,-36.7,OFF,ON,ON
24-05-2024 14:40,-16.6,-36.7,OFF,ON,ON
24-05-2024 14:51,-16.8,-36.8,ON,OFF,OFF
24-05-2024 15:21,-11.8,-30,OFF,ON,ON
24-05-2024 15:50,-15.6,-34.9,OFF,ON,ON
24-05-2024 16:19,-17.4,-36.6,OFF,ON,ON
24-05-2024 16:48,-16.7,-36.7,OFF,ON,ON
24-05-2024 17:17,-16.3,-36.7,OFF,ON,ON
24-05-2024 17:46,-10.6,-33.5,OFF,ON,ON
24-05-2024 17:50,-11.4,-33.9,ON,OFF,OFF
24-05-2024 18:10,-1.8,-8.7,OFF,OFF,OFF
24-05-2024 18:13,-0.3,-8.8,OFF,OFF,ON
24-05-2024 18:15,-2.3,-10.6,OFF,ON,ON
24-05-2024 18:44,-8.5,-29.4,OFF,ON,ON
24-05-2024 20:13,-12.5,-33.6,OFF,ON,ON
24-05-2024 20:42,-13.4,-34.4,OFF,ON,ON
24-05-2024 20:49,-13.7,-34.4,ON,OFF,OFF
24-05-2024 21:12,-0.6,-8.3,OFF,OFF,ON
24-05-2024 21:43,-12,-32.6,OFF,ON,ON
24-05-2024 22:12,-13.4,-34.3,OFF,ON,ON
24-05-2024 22:41,-14.9,-35.5,OFF,ON,ON
24-05-2024 23:10,-15,-36,OFF,ON,ON
24-05-2024 23:39,-15.4,-36.2,OFF,ON,ON
25-05-2024 07:15,4.6,-17.6,OFF,OFF,OFF
25-05-2024 07:16,4.6,-17.6,OFF,ON,ON
25-05-2024 07:45,-8.1,-30.2,OFF,ON,ON
25-05-2024 08:14,-11.2,-32.1,OFF,ON,ON
25-05-2024 08:43,-12.1,-33.3,OFF,ON,ON
25-05-2024 09:12,-12.8,-34.6,OFF,ON,ON
25-05-2024 09:41,-14.2,-35.3,OFF,ON,ON
25-05-2024 10:10,-15.1,-35.4,OFF,ON,ON
25-05-2024 10:14,-14.9,-35.4,ON,OFF,OFF
25-05-2024 10:34,-1.6,-8.6,OFF,OFF,OFF
25-05-2024 10:37,-1,-8.7,OFF,OFF,ON
25-05-2024 10:39,-5,-15.4,OFF,ON,ON
25-05-2024 11:08,-12.8,-33.3,OFF,ON,ON
25-05-2024 11:37,-11.7,-33.6,OFF,ON,ON
25-05-2024 12:06,-10,-32.5,OFF,ON,ON
25-05-2024 12:35,-10.2,-32.6,OFF,ON,ON
25-05-2024 13:04,-5.9,-30.5,OFF,ON,ON
25-05-2024 13:13,-8.2,-32.3,ON,OFF,OFF
25-05-2024 13:36,2.4,-8.7,OFF,OFF,ON
25-05-2024 13:38,-0.4,-11.2,OFF,ON,ON
25-05-2024 14:07,-6.5,-29.2,OFF,ON,ON
25-05-2024 14:39,-8.6,-32.4,OFF,ON,ON
25-05-2024 15:08,-10,-33.8,OFF,ON,ON
25-05-2024 15:37,-10.4,-34.1,OFF,ON,ON
25-05-2024 16:06,-6.4,-30.9,OFF,ON,ON
25-05-2024 16:12,-8.4,-31.5,ON,OFF,OFF
25-05-2024 16:32,4.1,-8.5,OFF,OFF,OFF
25-05-2024 16:35,4.4,-8.5,OFF,OFF,ON
25-05-2024 16:37,-0.5,-10.2,OFF,ON,ON
25-05-2024 17:06,-3.7,-27,OFF,ON,ON
25-05-2024 17:35,-5.9,-29.9,OFF,ON,ON
25-05-2024 18:04,-7.7,-32.3,OFF,ON,ON
25-05-2024 18:33,-10.7,-33.8,OFF,ON,ON
25-05-2024 19:02,-10.1,-33.7,OFF,ON,ON
25-05-2024 19:11,-10.5,-34,ON,OFF,OFF
25-05-2024 19:34,-0.5,-8.4,OFF,OFF,ON
25-05-2024 19:36,-2.2,-11.7,OFF,ON,ON
25-05-2024 20:05,-8.3,-30.8,OFF,ON,ON
25-05-2024 20:34,-0.9,-27.7,OFF,ON,ON
25-05-2024 22:30,-0.6,-8.4,OFF,OFF,OFF
25-05-2024 22:33,-0.6,-8.5,OFF,OFF,ON
25-05-2024 22:35,-3.5,-12.3,OFF,ON,ON
25-05-2024 23:04,-9.4,-31.3,OFF,ON,ON
25-05-2024 23:33,-10.2,-33,OFF,ON,ON
26-05-2024 00:02,-10.4,-33.8,OFF,ON,ON
26-05-2024 00:31,-10.4,-34.6,OFF,ON,ON
26-05-2024 01:00,-11,-35.3,OFF,ON,ON
26-05-2024 01:09,-11.6,-35.5,ON,OFF,OFF
26-05-2024 01:29,0.1,-8.2,OFF,OFF,OFF
26-05-2024 01:32,3.3,-8.2,OFF,OFF,ON
26-05-2024 01:34,-1.8,-11,OFF,ON,ON
26-05-2024 02:03,-8.2,-29.9,OFF,ON,ON
26-05-2024 02:32,-11.1,-34.4,OFF,ON,ON
26-05-2024 03:01,-11.9,-35.2,OFF,ON,ON
26-05-2024 03:30,-5,-28.8,OFF,ON,ON
26-05-2024 03:59,-2.8,-30.9,OFF,ON,ON
26-05-2024 04:08,-1.9,-31.1,ON,OFF,OFF
26-05-2024 04:30,13.8,-8.4,OFF,OFF,ON
26-05-2024 04:32,2.7,-9.2,OFF,ON,ON
26-05-2024 05:01,-6.5,-30,OFF,ON,ON
26-05-2024 05:30,-9.4,-32.9,OFF,ON,ON
26-05-2024 05:59,-11.2,-34.6,OFF,ON,ON
26-05-2024 06:28,-14.3,-35,OFF,ON,ON
26-05-2024 06:57,-14.2,-35.5,OFF,ON,ON
26-05-2024 07:07,-14.3,-35.7,ON,OFF,OFF
26-05-2024 08:00,-11.1,-32.3,OFF,ON,ON
26-05-2024 08:29,-12.4,-34.3,OFF,ON,ON
26-05-2024 08:58,-13.3,-35.7,OFF,ON,ON
26-05-2024 09:27,-13.4,-35.4,OFF,ON,ON
26-05-2024 09:56,-9.9,-32.6,OFF,ON,ON
26-05-2024 10:05,-13.1,-35.2,ON,OFF,OFF
26-05-2024 10:25,-4.3,-8.3,OFF,OFF,OFF
26-05-2024 10:28,-1.4,-8.5,OFF,OFF,ON
26-05-2024 10:30,-5.9,-12.2,OFF,ON,ON
26-05-2024 10:59,-12.9,-33.1,OFF,ON,ON
26-05-2024 11:28,-13.9,-34.9,OFF,ON,ON
26-05-2024 12:26,-14.5,-36.1,OFF,ON,ON
26-05-2024 12:55,-14.9,-36.7,OFF,ON,ON
26-05-2024 13:24,-6.9,-8.5,ON,OFF,OFF
26-05-2024 13:27,-4.8,-8.6,OFF,OFF,ON
26-05-2024 13:29,-7.5,-13.7,OFF,ON,ON
26-05-2024 13:58,-14.5,-33.8,OFF,ON,ON
26-05-2024 14:27,-15.4,-35.3,OFF,ON,ON
26-05-2024 14:56,-16,-36,OFF,ON,ON
26-05-2024 15:25,-16.2,-36.5,OFF,ON,ON
26-05-2024 15:54,-14.3,-35.7,OFF,ON,ON
26-05-2024 16:03,-14,-35.7,ON,OFF,OFF
26-05-2024 16:23,-2.9,-8.4,OFF,OFF,OFF
26-05-2024 16:26,-0.6,-8.5,OFF,OFF,ON
26-05-2024 16:55,-13.7,-33.2,OFF,ON,ON
26-05-2024 17:24,-14,-34.1,OFF,ON,ON
26-05-2024 17:53,-15.1,-36.1,OFF,ON,ON
26-05-2024 18:22,-15.6,-36.5,OFF,ON,ON
26-05-2024 18:51,-15.8,-36.5,OFF,ON,ON
26-05-2024 19:20,-3.8,-8.3,ON,OFF,OFF
26-05-2024 19:22,-2.9,-8.3,OFF,OFF,OFF
26-05-2024 19:25,-2.1,-8.4,OFF,OFF,ON
26-05-2024 19:27,-6.7,-11.7,OFF,ON,ON
26-05-2024 19:56,-15.8,-35.3,OFF,ON,ON
26-05-2024 20:25,-16.9,-36.8,OFF,ON,ON
26-05-2024 20:54,-17.6,-37.4,OFF,ON,ON
26-05-2024 21:23,-17.8,-37.7,OFF,ON,ON
26-05-2024 21:52,-18,-37.9,OFF,ON,ON
26-05-2024 22:01,-18.1,-37.9,ON,OFF,OFF
26-05-2024 22:21,-7.2,-8.3,OFF,OFF,OFF
26-05-2024 22:24,-4.1,-8.4,OFF,OFF,ON
26-05-2024 22:26,-8.4,-12,OFF,ON,ON
26-05-2024 22:55,-15.5,-34.8,OFF,ON,ON
26-05-2024 23:24,-16.6,-36.2,OFF,ON,ON
26-05-2024 23:53,-17.2,-37.1,OFF,ON,ON
27-05-2024 00:22,-17.7,-37.5,OFF,ON,ON
27-05-2024 00:51,-18,-37.8,OFF,ON,ON
27-05-2024 01:20,-8.8,-8.4,ON,OFF,OFF
27-05-2024 01:23,-5.7,-8.5,OFF,OFF,ON
27-05-2024 01:25,-10.6,-13.9,OFF,ON,ON
27-05-2024 01:54,-15.5,-35,OFF,ON,ON
27-05-2024 02:23,-18,-37.2,OFF,ON,ON
27-05-2024 02:52,-18.4,-37.7,OFF,ON,ON
27-05-2024 06:49,-14.7,-36.2,OFF,ON,ON
27-05-2024 06:58,-15.8,-37.1,ON,OFF,OFF
27-05-2024 07:21,4.4,-8.3,OFF,OFF,ON
27-05-2024 07:23,-1.3,-10.2,OFF,ON,ON
27-05-2024 07:52,-15.6,-35.2,OFF,ON,ON
27-05-2024 08:21,-16.1,-36.4,OFF,ON,ON
27-05-2024 08:50,-15.3,-36.7,OFF,ON,ON
27-05-2024 08:59,-15.3,-36.9,OFF,ON,ON
27-05-2024 09:57,-16.8,-38,OFF,ON,ON
27-05-2024 10:17,-7.6,-8.4,OFF,OFF,OFF
27-05-2024 10:20,-5.9,-8.5,OFF,OFF,ON
27-05-2024 10:22,-10.6,-14.8,OFF,ON,ON
27-05-2024 10:51,-16.3,-35.8,OFF,ON,ON
27-05-2024 11:20,-17.3,-36.7,OFF,ON,ON
27-05-2024 13:50,-16.9,-35.7,OFF,ON,ON
27-05-2024 14:19,-17.8,-36.6,OFF,ON,ON
27-05-2024 14:48,-18,-37.4,OFF,ON,ON
27-05-2024 15:17,-18.3,-38,OFF,ON,ON
27-05-2024 15:46,-14.2,-34.8,OFF,ON,ON
27-05-2024 16:15,9.1,-8.4,ON,OFF,OFF
27-05-2024 16:18,11.4,-8.5,OFF,OFF,ON
27-05-2024 16:20,-0.4,-9.2,OFF,ON,ON
27-05-2024 16:49,-14.1,-34.1,OFF,ON,ON
27-05-2024 17:18,-10.7,-34.4,OFF,ON,ON
27-05-2024 17:47,-12.3,-35.3,OFF,ON,ON
27-05-2024 18:16,-14.1,-35.9,OFF,ON,ON
27-05-2024 18:45,-11,-34.1,OFF,ON,ON
27-05-2024 18:54,-10.1,-33.3,ON,OFF,OFF
27-05-2024 19:14,2.7,-8.1,OFF,OFF,OFF
27-05-2024 19:17,4.5,-8.2,OFF,OFF,ON
27-05-2024 19:19,-1.5,-9.4,OFF,ON,ON
27-05-2024 19:48,-10.3,-32.3,OFF,ON,ON
27-05-2024 20:17,-11.8,-34.4,OFF,ON,ON
27-05-2024 20:47,-12.8,-35.5,OFF,ON,ON
27-05-2024 21:16,-14.4,-35.5,OFF,ON,ON
27-05-2024 21:45,-14.4,-36.3,OFF,ON,ON
27-05-2024 22:13,-0.9,-8.3,OFF,OFF,OFF
27-05-2024 22:16,-0.6,-8.4,OFF,OFF,ON
27-05-2024 22:18,-7.7,-11.1,OFF,ON,ON
27-05-2024 22:47,-10.3,-32.6,OFF,ON,ON
27-05-2024 23:16,-13.8,-35.1,OFF,ON,ON
27-05-2024 23:45,-14,-35.7,OFF,ON,ON
28-05-2024 00:14,-14.8,-36.2,OFF,ON,ON
28-05-2024 00:43,-14.8,-36.6,OFF,ON,ON
28-05-2024 00:52,-14.9,-36.7,ON,OFF,OFF
28-05-2024 01:12,-6.3,-8.4,OFF,OFF,OFF
28-05-2024 01:15,-4.5,-8.4,OFF,OFF,ON
28-05-2024 01:17,-9,-13.3,OFF,ON,ON
28-05-2024 01:46,-14.5,-34.8,OFF,ON,ON
28-05-2024 02:15,-15.7,-36.1,OFF,ON,ON
28-05-2024 02:44,-16.5,-36.8,OFF,ON,ON
28-05-2024 03:13,-16.3,-36.8,OFF,ON,ON
28-05-2024 03:42,-16.9,-37.2,OFF,ON,ON
28-05-2024 04:11,-7.6,-8,OFF,OFF,OFF
28-05-2024 04:14,-5.5,-8.1,OFF,OFF,ON
28-05-2024 04:16,-10.3,-13.4,OFF,ON,ON
28-05-2024 04:45,-16.3,-35.8,OFF,ON,ON
28-05-2024 05:14,-16.7,-36.5,OFF,ON,ON
28-05-2024 05:43,-17.4,-37.2,OFF,ON,ON
28-05-2024 06:12,-17.6,-37.4,OFF,ON,ON
28-05-2024 06:41,-14.4,-35,OFF,ON,ON
28-05-2024 06:50,-14.1,-35.3,ON,OFF,OFF
28-05-2024 07:10,5.1,-8.3,OFF,OFF,OFF
28-05-2024 07:13,5.6,-8.5,OFF,OFF,ON
28-05-2024 07:15,-4.9,-10,OFF,ON,ON
28-05-2024 07:44,-11.7,-32.6,OFF,ON,ON
28-05-2024 08:13,-15.6,-35.3,OFF,ON,ON
28-05-2024 08:42,-16.3,-36.5,OFF,ON,ON
28-05-2024 09:11,-14.7,-36.3,OFF,ON,ON
28-05-2024 13:11,-1.6,-8.3,OFF,OFF,ON
28-05-2024 13:13,-10.6,-14.4,OFF,ON,ON
28-05-2024 13:42,-17.5,-35.1,OFF,ON,ON
28-05-2024 14:11,-18.5,-36.4,OFF,ON,ON
28-05-2024 14:40,-18.7,-36.8,OFF,ON,ON
28-05-2024 15:09,-18.8,-37.1,OFF,ON,ON
28-05-2024 15:38,-16,-35.2,OFF,ON,ON
28-05-2024 15:47,-16.1,-35.7,ON,OFF,OFF
28-05-2024 16:10,2.8,-8.4,OFF,OFF,ON
28-05-2024 16:12,-4.3,-10,OFF,ON,ON
28-05-2024 16:41,-16.1,-34.4,OFF,ON,ON
28-05-2024 17:10,-14.7,-34.1,OFF,ON,ON
28-05-2024 17:39,-14.4,-34.9,OFF,ON,ON
28-05-2024 18:05,-2.6,-26.8,OFF,OFF,OFF
28-05-2024 18:06,-3,-26.8,OFF,ON,ON
28-05-2024 18:35,-10.9,-34.1,OFF,ON,ON
28-05-2024 19:04,-13.7,-35.8,OFF,ON,ON
28-05-2024 19:33,-2.6,-31.6,OFF,ON,ON
28-05-2024 20:02,-7.5,-34.2,OFF,ON,ON
28-05-2024 20:31,-10.9,-35.8,OFF,ON,ON
28-05-2024 21:00,-11.4,-36.1,OFF,ON,ON
28-05-2024 22:27,-13.8,-35,OFF,ON,ON
28-05-2024 22:56,-13.7,-35.3,OFF,ON,ON
28-05-2024 23:25,-14.6,-36.4,OFF,ON,ON
28-05-2024 23:54,-15.3,-36.7,OFF,ON,ON
29-05-2024 00:03,-15.5,-36.7,ON,OFF,OFF
29-05-2024 00:23,-3.5,-8.2,OFF,OFF,OFF
29-05-2024 00:26,-1.8,-8.2,OFF,OFF,ON
29-05-2024 00:28,-8.6,-12.8,OFF,ON,ON
29-05-2024 00:57,-13.1,-33.8,OFF,ON,ON
29-05-2024 01:26,-14.6,-35,OFF,ON,ON
29-05-2024 01:55,-15.5,-36,OFF,ON,ON
29-05-2024 02:24,-16,-36.5,OFF,ON,ON
29-05-2024 02:53,-16.6,-37,OFF,ON,ON
29-05-2024 03:02,-16.7,-37.2,ON,OFF,OFF
29-05-2024 03:22,-6.2,-8,OFF,OFF,OFF
29-05-2024 03:25,-3.9,-8.1,OFF,OFF,ON
29-05-2024 03:27,-9.9,-13.1,OFF,ON,ON
29-05-2024 03:56,-15.9,-35.7,OFF,ON,ON
29-05-2024 04:25,-16.9,-36.7,OFF,ON,ON
29-05-2024 04:54,-6.6,-29.3,OFF,ON,ON
29-05-2024 05:23,-9.8,-33.3,OFF,ON,ON
29-05-2024 05:52,-9.4,-33.9,OFF,ON,ON
29-05-2024 06:01,-4.9,-32.3,ON,OFF,OFF
29-05-2024 06:21,8.1,-8.4,OFF,OFF,OFF
29-05-2024 06:24,8.3,-8.5,OFF,OFF,ON
29-05-2024 06:26,-0.9,-9.6,OFF,ON,ON
29-05-2024 06:55,-1.8,-26.2,OFF,ON,ON
29-05-2024 07:24,-9.5,-32.6,OFF,ON,ON
29-05-2024 07:53,-12.1,-35.2,OFF,ON,ON
29-05-2024 08:22,-13.5,-35.5,OFF,ON,ON
29-05-2024 08:51,-14.2,-36.3,OFF,ON,ON
29-05-2024 09:20,-0.8,-8.5,OFF,OFF,OFF
29-05-2024 09:22,1.4,-8.5,OFF,OFF,ON
29-05-2024 09:51,-11.7,-32.9,OFF,ON,ON
29-05-2024 10:20,-13.2,-34.4,OFF,ON,ON
29-05-2024 10:49,-14.1,-35.4,OFF,ON,ON
29-05-2024 11:18,-12.6,-34.6,OFF,ON,ON
29-05-2024 11:47,-14.2,-36.3,OFF,ON,ON
29-05-2024 12:18,9,-8.5,OFF,OFF,OFF
29-05-2024 12:21,7.6,-8.6,OFF,OFF,ON
29-05-2024 12:50,-11.4,-32.2,OFF,ON,ON
29-05-2024 13:19,-13,-34,OFF,ON,ON
29-05-2024 13:48,-14.1,-35.1,OFF,ON,ON
29-05-2024 14:17,-14.3,-35.9,OFF,ON,ON
29-05-2024 14:46,-15.1,-35.8,OFF,ON,ON
29-05-2024 14:58,-15.3,-36,ON,OFF,OFF
29-05-2024 15:17,-5,-8.4,OFF,OFF,OFF
29-05-2024 15:20,-3.6,-8.5,OFF,OFF,ON
29-05-2024 15:22,-8.6,-13.1,OFF,ON,ON
29-05-2024 15:51,-14.3,-34.4,OFF,ON,ON
29-05-2024 16:20,-12.8,-34,OFF,ON,ON
29-05-2024 16:49,-13.7,-34.5,OFF,ON,ON
29-05-2024 17:18,-12.4,-34.8,OFF,ON,ON
29-05-2024 17:47,-11.7,-34,OFF,ON,ON
29-05-2024 18:16,-0.6,-8.2,ON,OFF,OFF
29-05-2024 18:19,-0.5,-8.3,OFF,OFF,ON
29-05-2024 18:21,-5,-10.6,OFF,ON,ON
29-05-2024 18:50,-12.1,-32.6,OFF,ON,ON
29-05-2024 19:19,-13.9,-34.7,OFF,ON,ON
29-05-2024 19:48,-14.4,-35.6,OFF,ON,ON
29-05-2024 20:17,-13.9,-35.8,OFF,ON,ON
29-05-2024 20:46,-15.1,-35.8,OFF,ON,ON
29-05-2024 20:55,-13.8,-34.8,ON,OFF,OFF
29-05-2024 21:18,-0.5,-8.5,OFF,OFF,ON
29-05-2024 21:20,-4.3,-10.2,OFF,ON,ON
29-05-2024 21:49,-9.5,-31.3,OFF,ON,ON
29-05-2024 22:18,-10.6,-33.4,OFF,ON,ON
29-05-2024 22:47,-11.6,-34.7,OFF,ON,ON
29-05-2024 23:16,-9.1,-33.8,OFF,ON,ON
29-05-2024 23:45,-12.1,-34.5,OFF,ON,ON
29-05-2024 23:54,-11.1,-34.4,ON,OFF,OFF
30-05-2024 00:14,-0.6,-8.4,OFF,OFF,OFF
30-05-2024 00:17,-0.6,-8.5,OFF,OFF,ON
30-05-2024 00:19,-4.5,-11.5,OFF,ON,ON
30-05-2024 00:48,-10.4,-32.2,OFF,ON,ON
30-05-2024 01:17,-11.6,-33.6,OFF,ON,ON
30-05-2024 01:46,-12.2,-34.8,OFF,ON,ON
30-05-2024 02:15,-12.8,-35.7,OFF,ON,ON
30-05-2024 02:44,-13.8,-36,OFF,ON,ON
30-05-2024 03:13,-0.6,-8.1,ON,OFF,OFF
30-05-2024 03:16,-0.5,-8.2,OFF,OFF,ON
30-05-2024 03:18,-5,-10.3,OFF,ON,ON
30-05-2024 03:47,-12.2,-33.4,OFF,ON,ON
30-05-2024 04:16,-13.4,-34.6,OFF,ON,ON
30-05-2024 04:45,-14.8,-35.6,OFF,ON,ON
30-05-2024 05:14,-14.7,-36,OFF,ON,ON
30-05-2024 05:43,-13,-35,OFF,ON,ON
30-05-2024 05:52,-13,-34.9,ON,OFF,OFF
30-05-2024 06:12,-0.6,-8.2,OFF,OFF,OFF
30-05-2024 06:15,-0.5,-8.4,OFF,OFF,ON
30-05-2024 06:17,-5.7,-10.6,OFF,ON,ON
30-05-2024 06:46,-11.9,-33,OFF,ON,ON
30-05-2024 07:15,-13.8,-34.7,OFF,ON,ON
30-05-2024 07:44,-14.5,-35.7,OFF,ON,ON
30-05-2024 08:13,-15.1,-36.4,OFF,ON,ON
30-05-2024 08:42,-15.4,-36.6,OFF,ON,ON
30-05-2024 09:11,-7.1,-8.5,ON,OFF,OFF
30-05-2024 09:14,-2.9,-8.5,OFF,OFF,ON
30-05-2024 09:16,-9.6,-14.2,OFF,ON,ON
30-05-2024 09:45,-15,-35.1,OFF,ON,ON
30-05-2024 10:14,-16,-36,OFF,ON,ON
30-05-2024 10:43,-16.6,-36.3,OFF,ON,ON
30-05-2024 10:54,-16.7,-36.2,OFF,ON,ON
30-05-2024 11:23,-10.1,-33.6,OFF,ON,ON
30-05-2024 12:22,-12.1,-30.9,OFF,ON,ON
